549,11.0
550,11.0
551,10.0
552,8.0
553,11.0
554,9.0
555,12.0
556,10.0
557,9.0
558,10.0
559,9.0
560,11.0
561,14.0
562,100.0
563,184.0
564,181.0
565,118.0
566,92.0
567,53.0
568,54.0
569,46.0
570,44.0
571,33.0
572,55.0
573,38.0
574,30.0
575,34.0
576,40.0
577,36.0
578,30.0
579,25.0
580,31.0
581,36.0
582,25.0
583,34.0
584,21.0
585,29.0
586,52.0
587,30.0
588,23.0
589,17.0
590,24.0
591,25.0
592,38.0
593,46.0
594,36.0
595,27.0
596,36.0
597,20.0
598,20.0
599,25.0
600,24.0
601,48.0
602,19.0
603,12.0
604,16.0
605,22.0
606,19.0
607,23.0
608,99.0
609,23.0
610,44.0
611,49.0
612,32.0
613,37.0
614,26.0
615,25.0
616,17.0
617,30.0
618,17.0
619,37.0
620,56.0
621,35.0
622,44.0
623,31.0
